date,new_case,new_death,country,territory,link
30/01/2020 00:21,1,0,South Korea,,https://www.cdc.go.kr/board/board.es?mid=a20501000000&bid=0015&act=view&list_no=365914&tag=&nPage=1
29/01/2020 23:54,622,0,China,,http://www.nhc.gov.cn/yjb/s7860/202001/a53e6df293cc4ff0b5a16ddf7b6b2b31.shtml
29/01/2020 23:35,24,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200131/250532.html
29/01/2020 22:41,4,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24497.hrh
29/01/2020 22:40,903,42,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200131_2016680.shtml
29/01/2020 21:50,1,0,Germany,,https://www.stmgp.bayern.de/presse/aktuelle-informationen-zur-coronavirus-lage-in-bayern-bayerisches-gesundheitsministerium-1/
29/01/2020 21:32,1,0,Italy,,http://www.rainews.it/dl/rainews/articoli/Conte-due-casi-di-coronavirus-accertati-in-Italia-60b4294a-3a3f-4b05-ad1f-b096d1c60110.html
29/01/2020 19:00,1,0,France,,https://www.france24.com/en/20200130-france-confirms-sixth-case-of-coronavirus-infection-health-official-says
29/01/2020 18:06,1,0,United States,,https://www.cdc.gov/media/releases/2020/p0130-coronavirus-spread.html
29/01/2020 17:20,2,0,Hong Kong,,https://www.info.gov.hk/gia/general/202001/31/P2020013100015.htm
29/01/2020 17:10,3,0,China,Gansu province,https://m.weibo.cn/status/4466601946181993
29/01/2020 16:05,7,0,China,Beijing,https://m.weibo.cn/status/4466590349606448
29/01/2020 15:45,317,0,China,Hubei province,https://m.weibo.cn/detail/4466546518684655
29/01/2020 15:40,1,1,China,Heilongjiang Province,https://m.weibo.cn/status/4466553976601987
29/01/2020 15:34,6,0,China,Yunnan province,https://appkp.ccwb.cn/news/202001/20200130234140BC1YZN.html
29/01/2020 14:13,1,0,China,Tianjin,https://m.weibo.cn/detail/4466555901721898
29/01/2020 13:45,3,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore-30Jan
29/01/2020 13:40,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09239.html
29/01/2020 13:30,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09237.html
29/01/2020 12:36,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09236.html
29/01/2020 12:06,1,0,Australia,,https://www.health.qld.gov.au/news-events/health-alerts/novel-coronavirus
29/01/2020 10:36,1,0,China,Tianjin,https://m.weibo.cn/detail/4466494992070337
29/01/2020 10:35,2,0,China,Qinghai province,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/01/30/1580377969996.html
29/01/2020 10:29,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/la2OXqyRoqsTXVpJihy8-w?typeid=9
29/01/2020 10:15,1,0,Australia,,https://www2.health.vic.gov.au/about/media-centre/MediaReleases/third-novel-coronavirus-case-victoria
29/01/2020 09:49,3,0,Vietnam,,https://vietnamnet.vn/vn/thoi-su/3-nguoi-viet-nam-dau-tien-nhiem-virus-corona-612482.html
29/01/2020 08:33,2,0,South Korea,,https://www.yna.co.kr/view/AKR20200130173000017
29/01/2020 08:30,43,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880381.html
29/01/2020 08:21,17,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200130/250525.html
29/01/2020 08:08,1,0,India,,https://pib.gov.in/PressReleseDetail.aspx?PRID=1601095
29/01/2020 08:04,1,0,Philippines,,https://www.facebook.com/OfficialDOHgov/videos/225636625111007/?__xts__%5B0%5D=68.ARB2CfWuuZHSyYkkZ0NW1dDIvx59QnEtSNgbjGd2MuDU1568cXifz9IX439U9YcsJveS34el84mqPv1GEw6pXfPaHIwy1l6Vqa3W7S-gCOPOws4FumjjFzwItWpxSCTO8xq16eDHhjqk8oW_VIgBsh3uj-4t2JhANJDfW9hcTPWmS4fykCLkMgOTJe_y9DlhEEoQ5_sFr_myTPAUJzpsVbRMI9GAiSQL5c033GoA1EH9kc5DTBDvhVDr8vtly0vfDa0lxYG4_CuIKPR0xinR-DQkcwVeNX_ColcoajhJIqHqBpebxIAIymRi4DPkb16rre6jvdRw3evpQ8SFpj2mhY8-Slae7OF2fuk&__tn__=-R
29/01/2020 07:25,13,0,China,Shandong province,https://m.weibo.cn/status/4466446031975534
29/01/2020 06:25,11,0,China,Shanghai,https://m.weibo.cn/status/4466434329503841
29/01/2020 05:43,1,0,Malaysia,,https://kpkesihatan.com/2020/01/30/kenyataan-akhbar-kpk-30-januari-2020-situasi-terkini-jangkitan-2019-novel-coronavirus-2019-ncov-di-malaysia/
29/01/2020 05:02,1,0,China,Tianjin,https://m.weibo.cn/detail/4466406076564785
29/01/2020 05:01,2,0,China,Liaoning province,https://m.weibo.cn/status/4466405506690436
29/01/2020 04:50,5,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13329.htm
29/01/2020 03:05,3,0,China,Beijing,https://m.weibo.cn/detail/4466389068910927
29/01/2020 02:10,2,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/01/30/285794.shtml
29/01/2020 02:07,7,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/1/30/art_9_67543.html
29/01/2020 02:02,1,0,China,Tianjin,https://m.weibo.cn/detail/4466372547183313
29/01/2020 02:00,17,0,China,Fujian province,https://news.sina.com.cn/c/2020-01-30/doc-iimxyqvy9034154.shtml
29/01/2020 01:50,15,0,China,Yunnan province,https://news.sina.com.cn/c/2020-01-30/doc-iimxxste7591431.shtml
29/01/2020 01:30,2,0,China,Gansu province,https://m.weibo.cn/status/4466364767424237
29/01/2020 01:29,3,0,China,Hainan province,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html
29/01/2020 01:19,6,0,China,Heilongjiang Province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/stypeid/
29/01/2020 01:11,39,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880263.html
29/01/2020 01:10,132,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html
29/01/2020 01:08,56,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200130_11165870.html
29/01/2020 01:07,5,0,China,Jilin province,https://m.weibo.cn/status/4466366352971576
29/01/2020 00:52,1,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/17669.htm
29/01/2020 00:50,30,0,China,Jiangsu province,https://m.weibo.cn/status/4466352645245320
29/01/2020 00:48,3,0,China,Guizhou province,https://m.weibo.cn/detail/4466356474788544
29/01/2020 00:48,72,0,China,Henan province,https://m.weibo.cn/status/4466357443624106
29/01/2020 00:40,15,0,China,Shandong province,https://m.weibo.cn/detail/4466351928642377
29/01/2020 00:33,48,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54186.html
29/01/2020 00:25,34,1,China,Sichuan province,https://m.weibo.cn/status/4466348178337055
29/01/2020 00:16,20,0,China,Guangxi Zhuang Autonomous Region,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html
29/01/2020 00:15,17,0,China,Hebei province,https://m.weibo.cn/status/4466358504699180
29/01/2020 00:14,5,0,China,Shanghai,https://m.weibo.cn/detail/4466339421040716
29/01/2020 00:13,3,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09205.html
28/01/2020 23:48,536,1,China,,http://www.nhc.gov.cn/yjb/s7860/202001/e71bd2e7a0824ca69f87bbf1bef2a3c9.shtml
28/01/2020 23:41,18,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200130/250440.html
28/01/2020 23:14,8,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh
28/01/2020 23:13,53,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/01/30/137811.shtml
28/01/2020 22:24,32,37,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200130_2016304.shtml
28/01/2020 19:32,1,0,France,,https://www.bfmtv.com/sante/coronavirus-en-france-un-cinquieme-cas-confirme-la-fille-du-touriste-chinois-hospitalise-a-paris-1849280.html
28/01/2020 18:30,1,0,Finland,,https://www.hs.fi/kotimaa/art-2000006387778.html
28/01/2020 16:00,2,0,Hong Kong,,https://www.info.gov.hk/gia/general/202001/29/P2020012900784.htm
28/01/2020 15:11,9,0,China,Beijing,https://m.weibo.cn/detail/4466208768495895
28/01/2020 14:01,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09201.html
28/01/2020 11:27,3,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore
28/01/2020 09:56,4,0,China,Yunnan province,https://m.weibo.cn/detail/4466113595622763
28/01/2020 09:50,2,0,China,Liaoning province,https://m.weibo.cn/status/4466082162725833
28/01/2020 09:11,1,0,Australia,,https://bnonews.com/wp-content/uploads/2020/01/1292020QueenslandCase.png
28/01/2020 08:32,31,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html
28/01/2020 07:50,2,0,China,Fujian province,http://www.bjnews.com.cn/news/2020/01/29/681269.html
28/01/2020 07:30,9,0,China,Shandong province,https://m.weibo.cn/status/4466081307945859
28/01/2020 07:20,16,0,China,Shanghai,https://m.weibo.cn/status/4466081856695224
28/01/2020 06:05,1,0,Australia,,https://www2.health.vic.gov.au/about/media-centre/MediaReleases/second-novel-coronavirus-case-victoria
28/01/2020 05:32,2,0,China,Tianjin,https://m.weibo.cn/detail/4466053499059459
28/01/2020 05:31,11,0,China,Beijing,https://m.weibo.cn/status/4466055357269398
28/01/2020 05:04,1,0,United Arab Emirates,,https://www.wam.ae/en/details/1395302819592
28/01/2020 04:47,1,0,China,Liaoning province,https://m.weibo.cn/status/4466044058364254
28/01/2020 04:40,7,0,China,Yunnan province,https://m.weibo.cn/status/4466046230908625
28/01/2020 03:25,10,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/1/29/art_9_67531.html
28/01/2020 02:55,1,0,China,Ningxia Hui Autonomous Region,https://m.weibo.cn/status/4466017931753117
28/01/2020 02:50,1,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/01/29/285296.shtml
28/01/2020 02:30,1,0,China,Tianjin,https://m.weibo.cn/detail/4466006707615698
28/01/2020 01:25,15,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200129/250355.html
28/01/2020 01:24,2,0,China,Fujian province,http://www.bjnews.com.cn/news/2020/01/29/681114.html
28/01/2020 01:24,3,0,China,Hainan province,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200129_2741607.html
28/01/2020 01:13,34,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879926.html
28/01/2020 01:12,5,0,China,Gansu province,http://www.bjnews.com.cn/feature/2020/01/29/681098.html
28/01/2020 01:11,7,0,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7746/navid/42/stypeid/
28/01/2020 01:09,1,0,China,Jilin province,https://m.weibo.cn/status/4465996100562383
28/01/2020 01:08,15,0,China,Hebei province,http://www.bjnews.com.cn/news/2020/01/29/681094.html
28/01/2020 01:01,78,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200129_11165442.html
28/01/2020 01:00,18,0,China,Sichuan province,https://m.weibo.cn/detail/4465991905970626
28/01/2020 00:50,123,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/1/29/art_1202101_41859793.html
28/01/2020 00:49,46,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54132.html
28/01/2020 00:47,29,0,China,Jiangsu province,https://m.weibo.cn/detail/4465989963684810
28/01/2020 00:24,26,0,China,Shandong province,https://m.weibo.cn/status/4465986340601471
28/01/2020 00:19,3,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/17597.htm
28/01/2020 00:18,38,1,China,Henan province,https://m.weibo.cn/status/4465983828203114
28/01/2020 00:15,469,1,China,,http://www.nhc.gov.cn/yjb/s7860/202001/1c259a68d81d40abb939a0781c1fe237.shtml
28/01/2020 00:07,7,0,China,Guangxi Zhuang Autonomous Region,https://m.weibo.cn/status/4465980917031661
28/01/2020 00:05,2,0,China,Liaoning province,https://m.weibo.cn/status/4465981793380195
28/01/2020 00:05,14,0,China,Shanghai,https://m.weibo.cn/status/4465981281447168
27/01/2020 23:10,1,0,Canada,,http://www.bccdc.ca/about/news-stories/stories/2020/information-on-novel-coronavirus
27/01/2020 23:00,3,0,Malaysia,,https://kpkesihatan.com/2020/01/29/kenyataan-akhbar-kpk-29-januari-2020-situasi-terkini-jangkitan-2019-ncov-di-malaysia-dan-kesiapsiagaan-kkm-menghadapi-penularannya/
27/01/2020 22:37,1,0,Canada,,https://globalnews.ca/news/6474270/coronavirus-confirmed-toronto/
27/01/2020 22:36,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/1T3s2mxcCjqlE0MczXRD8w?typeid=9
27/01/2020 22:35,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09158.html
27/01/2020 22:32,840,25,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200129_2015921.shtml
27/01/2020 20:25,3,0,Germany,,https://www.stmgp.bayern.de/presse/drei-weitere-coronavirus-faelle-in-bayern-zusammenhang-mit-dem-ersten-fall-bayerns/
27/01/2020 19:40,7,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24380.hrh
27/01/2020 18:35,1,0,France,,https://www.france24.com/en/20200128-chinese-tourist-in-serious-condition-in-france-s-fourth-coronavirus-case
27/01/2020 17:47,37,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/01/29/137787.shtml
27/01/2020 12:33,7,0,China,Fujian province,https://mp.weixin.qq.com/s/hd64fZ22-VP_W2D-IYZHbQ
27/01/2020 11:55,4,0,China,Liaoning province,https://m.weibo.cn/status/4465792823617568
27/01/2020 10:22,19,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879855.html
27/01/2020 09:06,2,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09154.html
27/01/2020 08:18,2,0,Singapore,,
27/01/2020 07:58,11,0,China,Beijing,https://m.weibo.cn/status/4465734937765168
27/01/2020 07:35,8,0,China,Shandong province,https://m.weibo.cn/detail/4465733158976900
27/01/2020 07:32,2,0,China,Inner Mongolia Autonomous Region,http://www.bjnews.com.cn/news/2020/01/28/680788.html
27/01/2020 07:14,11,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/1/28/art_9_67512.html
27/01/2020 06:51,2,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/-lN6bM-ZCU-nWv1gUIXxOg?typeid=9
27/01/2020 06:41,18,0,China,Yunnan province,http://www.bjnews.com.cn/news/2020/01/28/680765.html
27/01/2020 05:46,6,0,Thailand,,https://news.thaipbs.or.th/content/288389
27/01/2020 05:14,14,0,China,Fujian province,http://headline.fjtv.net/folder875/2020-01-28/2159688.html
27/01/2020 04:04,3,0,China,Liaoning province,https://m.weibo.cn/status/4465674388295355
27/01/2020 03:45,1,0,China,Tianjin,https://m.weibo.cn/status/4465671490798980
27/01/2020 02:25,43,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200128_11165123.html
27/01/2020 02:18,7,0,China,Hainan province,https://news.163.com/20/0128/09/F3VHJMRV0001899O.html
27/01/2020 02:13,2,0,China,Jilin province,https://m.weibo.cn/status/4465639538103566
27/01/2020 02:08,2,0,China,Inner Mongolia Autonomous Region,https://m.weibo.cn/detail/4465640385151684
27/01/2020 02:05,4,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13306.htm
27/01/2020 01:59,37,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879552.html
27/01/2020 01:54,15,0,China,Hebei province,https://m.weibo.cn/status/4465641119066699
27/01/2020 01:48,45,0,China,Zhejiang,https://www.zjwjw.gov.cn/art/2020/1/28/art_1202101_41858479.html
27/01/2020 01:43,5,0,China,Gansu province,http://www.bjnews.com.cn/news/2020/01/28/680623.html
27/01/2020 01:38,5,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/17472.htm
27/01/2020 01:32,9,0,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7738/navid/42/stypeid/
27/01/2020 01:25,21,0,China,Sichuan province,https://m.weibo.cn/status/4465631862612359
27/01/2020 01:18,22,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200128/250247.html
27/01/2020 01:13,36,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54089.html
27/01/2020 01:10,23,0,China,Jiangsu province,https://m.weibo.cn/status/4465627765335686
27/01/2020 01:05,2,0,China,Guizhou province,https://mp.weixin.qq.com/s?__biz=MjM5MTg5OTM0Ng==&mid=2651448676&idx=2&sn=1c065568f45c75f947632738765fbbb8&chksm=bd53ced98a2447cf647d4eda224d346a4ad61efc7b4044d60e224099e37395eeacb1f7fa5a76&token=1455738980&lang=zh_CN#rd
27/01/2020 00:30,12,0,China,Shandong province,https://m.weibo.cn/status/4465625562716443
27/01/2020 00:18,40,0,China,Henan province,http://www.bjnews.com.cn/news/2020/01/28/680581.html
27/01/2020 00:06,6,0,China,Guangxi Zhuang Autonomous Region,http://www.bjnews.com.cn/news/2020/01/28/680580.html
27/01/2020 00:04,13,0,China,Shanghai,https://m.weibo.cn/status/4465618377910238
26/01/2020 23:18,1,0,Germany,,https://www.stmgp.bayern.de/presse/bestaetigter-coronavirus-fall-in-bayern-infektionsschutzmassnahmen-laufen/
26/01/2020 22:02,24,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/01/28/137758.shtml
26/01/2020 21:56,1,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/fifth-confirmed-imported-case-of-wuhan-coronavirus-infection-in-singapore-27Jan
26/01/2020 19:30,1,0,Sri Lanka,,https://www.reuters.com/article/us-health-china-sri-lanka/sri-lanka-confirms-first-case-of-coronavirus-health-official-idUSKBN1ZQ1WF
26/01/2020 19:26,7,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24363.hrh
26/01/2020 16:00,5,0,China,Tianjin,https://m.weibo.cn/detail/4465498383636775
26/01/2020 15:30,8,1,China,Beijing,https://m.weibo.cn/status/4465486110924457
26/01/2020 15:17,3,0,China,Fujian province,https://mp.weixin.qq.com/s/_bvLKwgVAxWLChb-dciN0w
26/01/2020 15:11,1,0,Macau,,https://www.tdm.com.mo/c_news/radio_news.php?id=452787
26/01/2020 14:45,2,0,China,Qinghai province,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/01/27/1580130159651.html
26/01/2020 12:18,1,0,Cambodia,,https://twitter.com/VOD_English/status/1221769368180121603
26/01/2020 12:15,1,0,Canada,,https://news.ontario.ca/mohltc/en/2020/01/ontario-confirms-second-presumptive-case-of-wuhan-novel-coronavirus.html
26/01/2020 10:45,2,0,China,Hainan province,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200127_2741285.html
26/01/2020 10:30,5,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879455.html
26/01/2020 10:30,7,0,China,Yunnan province,http://www.bjnews.com.cn/news/2020/01/27/680367.html
26/01/2020 09:53,3,0,China,Liaoning province,https://m.weibo.cn/status/4465408070927331
26/01/2020 09:18,1,0,China,Liaoning province,https://m.weibo.cn/detail/4465321303643644
26/01/2020 07:30,4,0,China,Beijing,https://m.weibo.cn/status/4465363921960355
26/01/2020 07:05,4,0,China,Tianjin,https://m.weibo.cn/detail/4465334419626065
26/01/2020 06:55,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/gOZvd4ZaGpSDVoVRC2Qesg?typeid=9
26/01/2020 06:01,12,0,China,Shandong province,https://m.weibo.cn/status/4465338337115732
26/01/2020 05:30,21,0,China,Fujian province,http://www.bjnews.com.cn/news/2020/01/27/680237.html
26/01/2020 05:00,3,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13291.htm
26/01/2020 04:57,9,1,China,Hainan province,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200127_2741242.html
26/01/2020 04:44,1,0,Australia,,https://twitter.com/7NewsSydney/status/1221654335794237440
26/01/2020 03:10,13,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/1/27/art_9_67483.html
26/01/2020 03:00,1,0,China,Liaoning province,https://m.weibo.cn/status/4465301238103754
26/01/2020 02:36,1,0,South Korea,,https://en.yna.co.kr/view/AEN20200127002400320?section=science/medicine
26/01/2020 01:37,2,0,China,Jilin province,https://m.weibo.cn/status/4465279285636514
26/01/2020 01:34,25,0,China,Sichuan province,https://m.weibo.cn/status/4465278295913574
26/01/2020 01:27,5,0,China,Hebei province,http://www.bjnews.com.cn/news/2020/01/27/680119.html
26/01/2020 01:23,24,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/1/27/art_1202101_41857304.html
26/01/2020 01:16,1,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/17361.htm
26/01/2020 01:11,7,0,China,Gansu province,http://www.bjnews.com.cn/news/2020/01/27/680112.html
26/01/2020 01:07,2,0,China,Guizhou province,https://mp.weixin.qq.com/s?__biz=MjM5MTg5OTM0Ng==&mid=2651448627&idx=1&sn=e26391f0e764bfd4fc2a9a1bc15502ff&chksm=bd53ce8e8a2447985560b9a62b2a5f567693ac25032b0209cc489c49d91862fd480e4664094e&token=566312186&lang=zh_CN#rd
26/01/2020 01:05,3,0,China,Yunnan province,http://www.bjnews.com.cn/news/2020/01/27/680103.html
26/01/2020 01:03,5,0,China,Heilongjiang province,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7725/navid/42/stypeid/
26/01/2020 01:02,35,0,China,Chongqing,http://wsjkw.cq.gov.cn/tzgg/20200127/249875.html
26/01/2020 00:57,35,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879365.html
26/01/2020 00:45,10,0,China,Anhui province,http://wjw.ah.gov.cn/news_details_54053.html
26/01/2020 00:44,14,0,China,Jiangsu province,https://m.weibo.cn/status/4465265679169440
26/01/2020 00:39,17,0,China,Shandong province,https://m.weibo.cn/status/4465263284559557
26/01/2020 00:33,31,0,China,Hunan province,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200127_11164682.html
26/01/2020 00:23,45,0,China,Henan province,https://m.weibo.cn/status/4465260038006999
26/01/2020 00:17,13,0,China,Shanghai,https://m.weibo.cn/status/4465258158216535
26/01/2020 00:10,4,0,China,Inner Mongolia Autonomous Region,http://wjw.nmg.gov.cn/doc/2020/01/27/285096.shtml
25/01/2020 23:55,302,0,China,,http://www.nhc.gov.cn/yjb/s7860/202001/3882fdcdbfdc4b4fa4e3a829b62d518e.shtml
25/01/2020 23:05,371,24,China,Hubei province,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200127_2015306.shtml
25/01/2020 23:04,4,0,China,Shanxi province,http://wjw.shanxi.gov.cn/wjywl02/24356.hrh
25/01/2020 20:08,1,0,United States,Arizona,https://www.azdhs.gov/director/public-information-office/index.php#news-release-012620
25/01/2020 18:50,1,0,United States,California,http://publichealth.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=2227
25/01/2020 17:42,2,0,Hong Kong,,https://www.info.gov.hk/gia/general/202001/27/P2020012700049.htm
25/01/2020 17:07,12,0,China,Jiangxi province,http://hc.jiangxi.gov.cn/doc/2020/01/27/137701.shtml
25/01/2020 17:00,1,0,Macau,,https://www.tdm.com.mo/c_news/radio_news.php?id=452638
25/01/2020 17:00,1,0,China,Liaoning province,https://m.weibo.cn/status/4465147155902345
25/01/2020 15:59,3,0,China,Qinghai province,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/01/26/1580018654048.html
25/01/2020 15:30,5,0,China,Beijing,https://m.weibo.cn/status/4465120207479160
25/01/2020 15:10,2,0,China,Jiangsu province,http://www.bjnews.com.cn/news/2020/01/26/679996.html
25/01/2020 14:00,3,0,Thailand,,https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-public-anger-coronavirus-12348838
25/01/2020 13:35,1,0,China,Heilongjiang province,http://www.bjnews.com.cn/news/2020/01/26/679950.html
25/01/2020 13:08,5,0,China,Yunnan province,http://www.bjnews.com.cn/news/2020/01/26/679936.html
25/01/2020 12:14,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/1lqFGlxtUhCpE_quNLIfLg?typeid=9
25/01/2020 11:55,9,0,China,Beijing,https://m.weibo.cn/status/4465067422845327
25/01/2020 11:53,1,0,China,Tianjin,http://www.bjnews.com.cn/news/2020/01/26/679906.html
25/01/2020 11:52,6,0,China,Fujian province,http://www.bjnews.com.cn/news/2020/01/26/679890.html
25/01/2020 10:55,1,0,Japan,,https://www.mhlw.go.jp/stf/newpage_09100.html
25/01/2020 10:16,13,0,China,Guangdong province,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879290.html
25/01/2020 10:01,3,0,China,Guangxi Zhuang Autonomous Region,https://m.weibo.cn/status/4465038985771179
25/01/2020 08:49,2,0,China,Liaoning province,https://m.weibo.cn/status/4465024079050758
25/01/2020 08:43,1,0,Hong Kong,,https://news.rthk.hk/rthk/ch/component/k2/1504936-20200126.htm
25/01/2020 07:40,1,0,United States,,https://mailchi.mp/ochca/novelcoronavirus
25/01/2020 07:33,1,0,China,Xinjiang Region,http://www.xjhfpc.gov.cn/info/1495/17245.htm
25/01/2020 07:29,1,0,China,Ningxia Hui Autonomous Region,http://wsjkw.nx.gov.cn/info/1140/13242.htm
25/01/2020 07:24,7,0,China,Shaanxi province,http://sxwjw.shaanxi.gov.cn/art/2020/1/26/art_9_67449.html
25/01/2020 07:01,7,0,China,Shandong province,https://m.weibo.cn/status/4464976942649697
25/01/2020 06:42,11,0,China,Fujian province,http://www.bjnews.com.cn/news/2020/01/26/679714.html
25/01/2020 05:08,3,0,China,Liaoning province,https://m.weibo.cn/status/4464918126331626
25/01/2020 04:37,3,0,China,Beijing,https://m.weibo.cn/status/4464959649984051
25/01/2020 03:07,3,0,China,Hainan province,http://www.bjnews.com.cn/news/2020/01/26/679600.html
25/01/2020 02:48,3,0,Macau,,https://www.tdm.com.mo/c_news/radio_news.php?id=452507
25/01/2020 02:36,3,0,China,Tianjin,http://www.bjnews.com.cn/news/2020/01/26/679589.html
25/01/2020 02:12,16,0,China,Sichuan province,https://m.weibo.cn/detail/4464923968772712
25/01/2020 01:44,18,0,China,Chongqing,http://www.bjnews.com.cn/news/2020/01/26/679561.html
25/01/2020 01:42,3,0,China,Gansu province,http://www.bjnews.com.cn/news/2020/01/26/679564.html
25/01/2020 01:40,5,0,China,Inner Mongolia Autonomous Region,https://m.weibo.cn/status/4464909008158168
25/01/2020 01:37,5,0,China,Hebei province,http://www.hebwst.gov.cn/index.do?id=395078&templet=content&cid=14
25/01/2020 01:35,42,0,China,Zhejiang province,https://www.zjwjw.gov.cn/art/2020/1/26/art_1202101_41856620.html
